"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation"
"1",189.580442070424,1.3060446579067,0.808145858996262,1.6161001672753,0.106072658089867,0.290543620247088,"Dcor_evm.model.WTDall_ctg3222.4","hypothetical protein"
"2",24.4485616127313,1.15458177840808,0.50827999249606,2.27154677629186,0.0231138986702866,0.0909079616935144,"Dcor_evm.model.WTDall_ctg343.1","Retrovirus-related Pol polyprotein from transposon 297-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A5M1]"
"3",4611.18826823156,-1.01121232827213,0.357694114135037,-2.82703094155576,0.00469817880793168,0.0245198599003027,"Dcor_evm.model.WTDall_ctg6124.1","NADH-ubiquinone oxidoreductase chain 1"
"4",209.267884358612,0.885132090676234,0.44434460092538,1.99199470148367,0.0463716392407986,0.158318517233624,"Dcor_evm.model.WTDall_ctg7979.1","hypothetical protein"
"5",34.6424815025479,0.504372340338455,0.944581704263449,0.533963698494189,0.593366649929926,0.793045665913171,"Dcor_evm.model.WTDall_ctg9302.2","hypothetical protein"
"6",2016.65922438949,-0.389981612099544,0.167555955056108,-2.32747091542617,0.0199402152255772,0.0810299717987136,"Dcor_evm.model.contig_104_pilon.1","Lambda-crystallin homolog "
"7",71.5519028078842,-0.528074149466272,0.431645893276022,-1.22339667234732,0.22117990961016,0.470047318759073,"Dcor_evm.model.contig_106_pilon.1","hypothetical protein"
"8",16.4560712867779,0.201737769401725,1.00476785783774,0.200780476632547,0.84087022945157,0.925217144853147,"Dcor_evm.model.contig_106_pilon.2","hypothetical protein"
"9",26.2131274921636,0.478937758413192,1.00248859999151,0.47774883267226,0.632828983255893,0.815907400947492,"Dcor_evm.model.contig_106_pilon.3","hypothetical protein"
"10",619.600696340143,-0.23708394826008,0.13822514001727,-1.71520136084114,0.0863083154713342,0.250543634830055,"Dcor_evm.model.contig_106_pilon.4","Meiosis regulator and mRNA stability factor 1"
"11",511.779296598385,-0.0198882250420564,0.352299698136311,-0.0564525747460653,0.954981275106221,0.981502623461834,"Dcor_evm.model.contig_10_pilon.1","FACT complex subunit spt16"
"12",133.839892070213,-0.256797672794926,0.290569846242567,-0.883772614796897,0.376818972274341,0.636996244374631,"Dcor_evm.model.contig_10_pilon.2","U6 snRNA-associated Sm-like protein LSm4"
"13",52.8618512852024,0.344133696021239,0.43515521130182,0.790829770811479,0.429043334751723,0.679737425084398,"Dcor_evm.model.contig_10_pilon.3","Endophilin-B2"
"14",48.3413395087807,0.404109130612509,0.444886700963401,0.908341673818102,0.363697731172839,0.624201690775337,"Dcor_evm.model.contig_116_pilon.1","hypothetical protein"
"15",313.647525698483,-0.0205489048147686,0.151637941538178,-0.135512950164883,0.892206325951395,0.952846173575854,"Dcor_evm.model.contig_116_pilon.2","PREDICTED: mucin-5AC"
"16",352.603321520457,0.0791268939857634,0.155955862930222,0.507367228772711,0.611897175276451,0.803281709146021,"Dcor_evm.model.contig_120_pilon.1","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 "
"17",1375.3749520373,-0.0595380310926028,0.147373159086702,-0.403995079304607,0.686216337647072,0.845038735291174,"Dcor_evm.model.contig_124_pilon.1","Max-binding protein MNT"
"18",92.5696679797442,-0.0117622630762519,0.270796565854488,-0.0434357911413557,0.965354147407741,0.984180581452017,"Dcor_evm.model.contig_133_pilon.1","hypothetical protein TSAR_005064"
"19",17.3684570002402,0.818775284122498,0.601094407530633,1.36214091141876,0.17315341923725,0.403532308906806,"Dcor_evm.model.contig_140_pilon.1","Nose resistant to fluoxetine protein 6"
"20",41.8763243292848,-0.0122110156751942,0.382584685265475,-0.0319171575483242,0.974538115865408,0.987852790919597,"Dcor_evm.model.contig_140_pilon.3","tRNA:m(4)X modification enzyme TRM13 homolog "
