"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation","Dcor_Gene"
"1",36.1802884620446,-0.909778787247206,0.553676449015485,-1.64315962664643,0.100349910711437,0.180824075717137,"Alus_evm.model.scaffold00001.1","Probable aminopeptidase NPEPL1","Dcor_evm.model.hic_scaffold_9_pilon.471"
"2",502.925955779771,0.0508086669030188,0.412303284784155,0.123231293026486,0.901923946164136,0.938059972515313,"Alus_evm.model.scaffold00001.3","Nascent polypeptide-associated complex subunit alpha","Dcor_evm.model.hic_scaffold_9_pilon.175"
"3",210.547231456807,-0.865669943140019,0.456410184377238,-1.8966928713942,0.0578684851023769,0.11665573393674,"Alus_evm.model.scaffold00001.5","Storkhead-box protein 1","Dcor_evm.model.hic_scaffold_7_pilon.138"
"4",201.616101956956,-2.23558738142314,0.708252171529876,-3.1564850363877,0.00159683080367931,0.00600842364074317,"Alus_evm.model.scaffold00003.1","Torsin-1B","Dcor_evm.model.hic_scaffold_10_pilon.1384"
"5",4.55850944469416,-1.06466243085853,1.49277157445001,-0.713211886588063,0.475714651973226,0.5983974987372,"Alus_evm.model.scaffold00003.4","Peripheral plasma membrane protein CASK-like Protein ",NA
"6",13.8359751917034,-0.998822823357695,1.0148198516637,-0.984236583192791,0.32499920230688,0.450592680153036,"Alus_evm.model.scaffold00003.5","Amidophosphoribosyltransferase","Dcor_evm.model.hic_scaffold_10_pilon.1283"
"7",78.8760940486393,-1.34831809388401,0.656579932692691,-2.05354752216449,0.0400195057417425,0.0867290071252413,"Alus_evm.model.scaffold00003.6","Multifunctional protein ADE2","Dcor_evm.model.hic_scaffold_10_pilon.1282"
"8",63.6149517376505,-7.19060395893345,1.6508953846628,-4.35557820667247,1.32716120647297e-05,9.86373975822544e-05,"Alus_evm.model.scaffold00004.1","Transient receptor potential channel pyrexia","Dcor_evm.model.hic_scaffold_6_pilon.308"
"9",12.2487460262704,-2.16508372476018,0.731279976066429,-2.96067688931703,0.00306963791061525,0.0104439255818318,"Alus_evm.model.scaffold00004.5","Serine/threonine-protein kinase Genghis Khan","Dcor_evm.model.hic_scaffold_6_pilon.346"
"10",13.2880449382146,-3.69310599254748,1.07423787809178,-3.43788472540898,0.000586277223040518,0.0025852216135625,"Alus_evm.model.scaffold00006.2","Breast carcinoma-amplified sequence 3 homolog","Dcor_evm.model.hic_scaffold_5_pilon.1094"
"11",18.6585705814816,-2.8721874063735,1.21654210110922,-2.36094369751339,0.0182284978627929,0.045907077523391,"Alus_evm.model.scaffold00012.5","-",NA
"12",34.6492127483362,-4.15214136754065,1.53565592020723,-2.70382272024864,0.00685468491500741,0.0206136848780744,"Alus_evm.model.scaffold00018.1","Probable cytochrome P450 304a1","Dcor_evm.model.hic_scaffold_4_pilon.1051"
"13",10.0764951919089,-2.53069554034509,1.21398635805327,-2.08461612732064,0.0371041593910462,0.0815400523532576,"Alus_evm.model.scaffold00021.2","PREDICTED: uncharacterized protein LOC108566095","Dcor_evm.model.hic_scaffold_10_pilon.867"
"14",126.752181742798,1.00533837379938,0.558547439986352,1.79991582062205,0.0718739311833332,0.138502245333479,"Alus_evm.model.scaffold00026.1","Replication protein A 32 kDa subunit","Dcor_evm.model.hic_scaffold_6_pilon.1139"
"15",2360.78848451276,-0.85212452350225,0.325241119158687,-2.61997783584828,0.00879354819891411,0.0253365867129332,"Alus_evm.model.scaffold00026.2","Annexin B10","Dcor_evm.model.hic_scaffold_6_pilon.1142"
"16",771.229378513411,-1.72981013269072,0.43698447904238,-3.95851618455987,7.54168314494838e-05,0.000454732754228351,"Alus_evm.model.scaffold00028.1","hypothetical protein","Dcor_evm.model.hic_scaffold_1_pilon.566"
"17",280.828352527581,-1.13864308448305,0.454453032163598,-2.50552423220086,0.0122270019714071,0.0329686377750875,"Alus_evm.model.scaffold00028.2","-",NA
