"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation","Dcor_Gene"
"1",15.1591220737384,-0.613106396023952,1.06052584407993,-0.578115469270678,0.56318616376655,0.720507019901105,"Liom_evm.model.scaffold00001.1","CD109 antigen","Dcor_evm.model.hic_scaffold_9_pilon.54"
"2",47.9290466292186,-1.03322980378908,0.956566800336489,-1.08014390989278,0.280078101075295,0.454815361973172,"Liom_evm.model.scaffold00001.2","CD109 antigen","Dcor_evm.model.hic_scaffold_9_pilon.54"
"3",336.53999525958,1.55933061194003,0.557853830188099,2.79523152402531,0.00518625586005565,0.0191295302541529,"Liom_evm.model.scaffold00001.3",NA,NA
"4",616.801776099265,0.497892860661331,0.51334284183504,0.969903191562036,0.332094749072181,0.512531006450389,"Liom_evm.model.scaffold00001.4","Probable ubiquitin carboxyl-terminal hydrolase FAF-X","Dcor_evm.model.hic_scaffold_7_pilon.146"
"5",5040.95048075319,-1.14787684228702,0.448775757095793,-2.55779601312555,0.0105337862908686,0.0351812897198284,"Liom_evm.model.scaffold00001.5","Glutamate synthase 1 [NADH], chloroplastic","Dcor_evm.model.hic_scaffold_7_pilon.173"
"6",11.0715012430269,-3.24948666543297,1.62153733689225,-2.0039542670419,0.0450749595915319,0.115710244981901,"Liom_evm.model.scaffold00003.1","PREDICTED: serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X3","Dcor_evm.model.hic_scaffold_3_pilon.435"
"7",338.267194129288,-0.248680267292972,0.663741568260493,-0.374664295841381,0.7079101489685,0.826352167513165,"Liom_evm.model.scaffold00003.2","Transcription initiation factor TFIID subunit 2","Dcor_evm.model.hic_scaffold_3_pilon.485"
"8",488.489028625619,0.129671651802288,0.586088138024318,0.221249404977562,0.824898242685421,0.903228997247803,"Liom_evm.model.scaffold00004.1","Structural maintenance of chromosomes protein 3","Dcor_evm.model.hic_scaffold_6_pilon.1389"
"9",6.31298016626644,0.435556567062653,1.12427516424806,0.387411001250716,0.698451960655244,0.819418871480887,"Liom_evm.model.scaffold00004.2",NA,NA
"10",280.341634016594,0.553400513978366,0.35809279953355,1.54541089544169,0.122246906558116,0.250577288573603,"Liom_evm.model.scaffold00005.1","N-acetylneuraminate 9-O-acetyltransferase","Dcor_evm.model.hic_scaffold_6_pilon.1125"
"11",151.960077421766,-0.320084701010631,0.846777172184372,-0.378003460089661,0.705428023578303,0.824644715728515,"Liom_evm.model.scaffold00005.2","Mpv17-like protein 2","Dcor_evm.model.hic_scaffold_6_pilon.1124"
"12",383.037219874975,1.4843349493968,0.499148690455381,2.97373303342261,0.00294200917446286,0.01169952936908,"Liom_evm.model.scaffold00005.3","Brefeldin A-inhibited guanine nucleotide-exchange protein 1","Dcor_evm.model.hic_scaffold_6_pilon.1119"
"13",680.449214854096,-0.0173882213192723,0.359115955271201,-0.0484195176071774,0.961381904745844,0.979851911734806,"Liom_evm.model.scaffold00005.4","Regulator of chromosome condensation","Dcor_evm.model.hic_scaffold_6_pilon.1030"
"14",2971.09588205855,2.05769067048716,0.352066605584132,5.84460621328494,5.07767979078909e-09,6.08767070081344e-08,"Liom_evm.model.scaffold00005.5","uncharacterized protein LUCCR_48160","Dcor_evm.model.hic_scaffold_6_pilon.1029"
"15",764.055967160983,0.11551906544488,0.330265818122911,0.349776026176249,0.726506792266459,0.839170986915656,"Liom_evm.model.scaffold00005.6","Transcription initiation factor TFIID subunit 1","Dcor_evm.model.hic_scaffold_6_pilon.1028"
"16",1120.90723885909,-0.386665691689704,0.290005650827875,-1.33330399109775,0.182432064484513,0.336450783672542,"Liom_evm.model.scaffold00005.7","3-hydroxyacyl-CoA dehydrogenase type-2","Dcor_evm.model.hic_scaffold_6_pilon.1027"
"17",64.5126213263698,3.26730109179596,0.659561899638533,4.9537444379164,7.27988061530858e-07,6.35387649388375e-06,"Liom_evm.model.scaffold00005.8","3-hydroxyacyl-CoA dehydrogenase type-2","Dcor_evm.model.hic_scaffold_6_pilon.1027"
"18",113.313966685996,-1.30190706014852,0.80515126622217,-1.6169720085732,0.105884323211495,0.224940158640039,"Liom_evm.model.scaffold00005.9",NA,NA
"19",184.704475868565,-1.50327121524979,0.711494008944643,-2.11283748893345,0.0346146797442554,0.0934037267677678,"Liom_evm.model.scaffold00006.1","Protein C12orf4","Dcor_evm.model.hic_scaffold_8_pilon.54"
"20",1034.98336486406,-4.37055481049025,1.40851493964261,-3.10295239864422,0.00191600455607466,0.00809038187551304,"Liom_evm.model.scaffold00006.2",NA,NA
"21",651.257997628812,0.90529113194862,0.468811460091996,1.93103456082531,0.05347877856445,0.132447442239058,"Liom_evm.model.scaffold00007.1","Filamin-C","Dcor_evm.model.hic_scaffold_7_pilon.1342"
