"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation","Dcor_Gene"
"1",15.1591220737384,1.45211554611955,1.32061481351933,1.09957538811016,0.271517170348606,0.523944621250229,"Liom_evm.model.scaffold00001.1","CD109 antigen","Dcor_evm.model.hic_scaffold_9_pilon.54"
"2",47.9290466292186,1.970062803121,1.1873397704047,1.6592241346801,0.0970706360232294,0.279291590355117,"Liom_evm.model.scaffold00001.2","CD109 antigen","Dcor_evm.model.hic_scaffold_9_pilon.54"
"3",336.53999525958,-0.35423451595639,0.689870351782949,-0.513479837248958,0.607615711282057,0.803981876928823,"Liom_evm.model.scaffold00001.3",NA,NA
"4",616.801776099265,0.553483893789441,0.635210047047292,0.871339954968051,0.38356856062135,0.635216978423678,"Liom_evm.model.scaffold00001.4","Probable ubiquitin carboxyl-terminal hydrolase FAF-X","Dcor_evm.model.hic_scaffold_7_pilon.146"
"5",5040.95048075319,-1.02110771224629,0.55565786192356,-1.83765547510017,0.0661131887148836,0.215214481096826,"Liom_evm.model.scaffold00001.5","Glutamate synthase 1 [NADH], chloroplastic","Dcor_evm.model.hic_scaffold_7_pilon.173"
"6",11.0715012430269,1.93337869194725,2.02685620269793,0.953880541389044,0.340144114207498,0.59389015510272,"Liom_evm.model.scaffold00003.1","PREDICTED: serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X3","Dcor_evm.model.hic_scaffold_3_pilon.435"
"7",338.267194129288,-0.0862364389613215,0.822038282266104,-0.104905624010106,0.916450696281224,0.962739676141975,"Liom_evm.model.scaffold00003.2","Transcription initiation factor TFIID subunit 2","Dcor_evm.model.hic_scaffold_3_pilon.485"
"8",488.489028625619,0.352812582936227,0.725421206357648,0.486355485398208,0.626715145949492,0.816738323998956,"Liom_evm.model.scaffold00004.1","Structural maintenance of chromosomes protein 3","Dcor_evm.model.hic_scaffold_6_pilon.1389"
"9",6.31298016626644,-0.133023422392728,1.48456998864439,-0.0896040088444706,0.928601898627205,0.968751183187412,"Liom_evm.model.scaffold00004.2",NA,NA
"10",280.341634016594,0.528905148455098,0.443704423792001,1.19202135497084,0.233252871966553,0.478156396710583,"Liom_evm.model.scaffold00005.1","N-acetylneuraminate 9-O-acetyltransferase","Dcor_evm.model.hic_scaffold_6_pilon.1125"
"11",151.960077421766,1.02543757182209,1.05041352272469,0.976222744317104,0.328954094539246,0.583035439479181,"Liom_evm.model.scaffold00005.2","Mpv17-like protein 2","Dcor_evm.model.hic_scaffold_6_pilon.1124"
"12",383.037219874975,-0.177129137388459,0.617490233169599,-0.286853342569078,0.774224616954037,0.899118425582436,"Liom_evm.model.scaffold00005.3","Brefeldin A-inhibited guanine nucleotide-exchange protein 1","Dcor_evm.model.hic_scaffold_6_pilon.1119"
"13",680.449214854096,-0.0202104150919486,0.445404878110493,-0.0453753788635763,0.963808105589528,0.983229379652067,"Liom_evm.model.scaffold00005.4","Regulator of chromosome condensation","Dcor_evm.model.hic_scaffold_6_pilon.1030"
"14",2971.09588205855,-2.18726940995186,0.436128428890845,-5.01519567416067,5.29795198300535e-07,1.07426809998407e-05,"Liom_evm.model.scaffold00005.5","uncharacterized protein LUCCR_48160","Dcor_evm.model.hic_scaffold_6_pilon.1029"
"15",764.055967160983,0.149949524918714,0.409084847740726,0.366548714152693,0.713955669370118,0.86596422334428,"Liom_evm.model.scaffold00005.6","Transcription initiation factor TFIID subunit 1","Dcor_evm.model.hic_scaffold_6_pilon.1028"
"16",1120.90723885909,-0.829163286331666,0.360231096686137,-2.3017537740616,0.0213490617670087,0.095037210589125,"Liom_evm.model.scaffold00005.7","3-hydroxyacyl-CoA dehydrogenase type-2","Dcor_evm.model.hic_scaffold_6_pilon.1027"
"17",64.5126213263698,-2.51990573033628,0.820292657505972,-3.07195938824788,0.00212658655976192,0.0149728059658913,"Liom_evm.model.scaffold00005.8","3-hydroxyacyl-CoA dehydrogenase type-2","Dcor_evm.model.hic_scaffold_6_pilon.1027"
"18",113.313966685996,0.102870897474116,0.99947982581379,0.102924436108911,0.918022943481529,0.963535416642386,"Liom_evm.model.scaffold00005.9",NA,NA
"19",184.704475868565,1.43022607040686,0.88144238870724,1.62259733447184,0.104675510701385,0.293919149888362,"Liom_evm.model.scaffold00006.1","Protein C12orf4","Dcor_evm.model.hic_scaffold_8_pilon.54"
"20",1034.98336486406,6.33066191493786,1.74359147965511,3.63081718900697,0.000282525254711507,0.00279226798990861,"Liom_evm.model.scaffold00006.2",NA,NA
"21",651.257997628812,1.34127126741178,0.579609873499184,2.31409320085308,0.0206626102985946,0.0927253489896055,"Liom_evm.model.scaffold00007.1","Filamin-C","Dcor_evm.model.hic_scaffold_7_pilon.1342"
"22",19.1233978842263,1.14717378238469,1.59416277114164,0.719608940286042,0.471765805904137,0.709842431399568,"Liom_evm.model.scaffold00007.2","Xyloside xylosyltransferase 1","Dcor_evm.model.hic_scaffold_7_pilon.1341"
