"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Protein_ID","Annotation","Dcor_Gene"
"1",15.1591220737384,0.839009150095596,1.024653345049,0.818822437997773,0.412887727192711,0.712722862415989,"Liom_evm.model.scaffold00001.1","CD109 antigen","Dcor_evm.model.hic_scaffold_9_pilon.54"
"2",47.9290466292186,0.93683299933192,0.921384565535924,1.01676654284632,0.309264501720501,0.615731059676895,"Liom_evm.model.scaffold00001.2","CD109 antigen","Dcor_evm.model.hic_scaffold_9_pilon.54"
"3",336.53999525958,1.20509609598364,0.53904024776087,2.23563286969668,0.0253758296480009,0.114243263529518,"Liom_evm.model.scaffold00001.3",NA,NA
"4",616.801776099265,1.05137675445077,0.495572483187621,2.12153981530231,0.0338764010341002,0.141412353040228,"Liom_evm.model.scaffold00001.4","Probable ubiquitin carboxyl-terminal hydrolase FAF-X","Dcor_evm.model.hic_scaffold_7_pilon.146"
"5",5040.95048075319,-2.16898455453331,0.433417342378665,-5.0043787879589,5.6042462134978e-07,9.74403442324222e-06,"Liom_evm.model.scaffold00001.5","Glutamate synthase 1 [NADH], chloroplastic","Dcor_evm.model.hic_scaffold_7_pilon.173"
"6",11.0715012430269,-1.31610797348572,1.54117655707372,-0.853963140981498,0.393125412486963,0.69540080445674,"Liom_evm.model.scaffold00003.1","PREDICTED: serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X3","Dcor_evm.model.hic_scaffold_3_pilon.435"
"7",338.267194129288,-0.334916706254293,0.641216658698092,-0.522314418552848,0.601451431759442,0.840862129337118,"Liom_evm.model.scaffold00003.2","Transcription initiation factor TFIID subunit 2","Dcor_evm.model.hic_scaffold_3_pilon.485"
"8",488.489028625619,0.482484234738515,0.565822095521926,0.852713668407491,0.393818109167997,0.695825306117038,"Liom_evm.model.scaffold00004.1","Structural maintenance of chromosomes protein 3","Dcor_evm.model.hic_scaffold_6_pilon.1389"
"9",6.31298016626644,0.302533144669926,1.21446599468386,0.249107958554804,0.803277273441437,0.935571740901911,"Liom_evm.model.scaffold00004.2",NA,NA
"10",280.341634016594,1.08230566243346,0.347173379382767,3.11747883538097,0.00182405043165736,0.0137497082562892,"Liom_evm.model.scaffold00005.1","N-acetylneuraminate 9-O-acetyltransferase","Dcor_evm.model.hic_scaffold_6_pilon.1125"
"11",151.960077421766,0.705352870811461,0.819501560937796,0.860709612321288,0.389397997661075,0.693067500627356,"Liom_evm.model.scaffold00005.2","Mpv17-like protein 2","Dcor_evm.model.hic_scaffold_6_pilon.1124"
"12",383.037219874975,1.30720581200834,0.482784945834687,2.70763581856993,0.00677643369797755,0.0403384143833908,"Liom_evm.model.scaffold00005.3","Brefeldin A-inhibited guanine nucleotide-exchange protein 1","Dcor_evm.model.hic_scaffold_6_pilon.1119"
"13",680.449214854096,-0.0375986364112209,0.347780253056378,-0.108110325646137,0.913908177482536,0.971637657720616,"Liom_evm.model.scaffold00005.4","Regulator of chromosome condensation","Dcor_evm.model.hic_scaffold_6_pilon.1030"
"14",2971.09588205855,-0.129578739464697,0.340697620014219,-0.380333562234126,0.703697825013667,0.891152525610789,"Liom_evm.model.scaffold00005.5","uncharacterized protein LUCCR_48160","Dcor_evm.model.hic_scaffold_6_pilon.1029"
